QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150317_000271	Have you ever offered worship to the Statue?{nl}If not, I'd really recommend it.
QUEST_LV_0100_20150317_000272	That depends on which goddess it is.{nl}If you follow the road to the right you will find the Statue of Goddess Zemyna. 
QUEST_LV_0100_20150317_000273	I do worry that the monsters might harm the Goddess Statue.
QUEST_LV_0100_20150317_000274	I am happy that the statue is unharmed.{nl}The monsters here know to fear the goddess.{nl}
QUEST_LV_0100_20150317_000275	Go down the Shadow Forest Road and you should arrive at Klaipeda shortly.{nl}Well then, may the blessings of the goddess be with you.
QUEST_LV_0100_20150317_000276	Please do me a favor if you are headed to Klaipeda.{nl}It's not easy to go back and forth from Klaipeda because of the Infrorocktors nowadays.
QUEST_LV_0100_20150317_000277	Maybe taking care of the statues will make the goddesses return sooner...
QUEST_LV_0100_20150317_000278	Follow the road on the left at the camp crossroads.{nl}{-scp SCR_DIALOG_NPC_ANIM(
QUEST_LV_0100_20150317_000279	)} You'll meet the troops right away.
QUEST_LV_0100_20150317_000280	)}Alright, good job.{nl}You'll arrive at Klaipeda shortly if you follow the Shadow Forest Road.{nl}Don't forget to drop by Sir Uska.
QUEST_LV_0100_20150317_000281	Battle Commander
QUEST_LV_0100_20150317_000282	I will have my men notify the troops to assemble.{nl}You may return to Sir Titas to let him know.
QUEST_LV_0100_20150317_000283	The errand shouldn't be anything too difficult.{nl}If you don't want to help, I'll send you off to Klaipeda right away.
QUEST_LV_0100_20150317_000284	Search Scout
QUEST_LV_0100_20150317_000285	It sure is a problem.{nl}I didn't know Kepas could grow that big.
QUEST_LV_0100_20150317_000286	Shouldn't a Revelator be heading to Klaipeda instead of hanging around here?
QUEST_LV_0100_20150317_000287	I feel so relieved to be stationed in the Western Woods.{nl}There are some places where you'd rather die than be stationed.
QUEST_LV_0100_20150317_000288	When you see a Goddess Statue, try offering your worship.{nl}Surely something nice will happen.
QUEST_LV_0100_20150317_000289	This is a dangerous area. What are you doing here?
QUEST_LV_0100_20150317_000290	Thank you.{nl}I better go report the roaming Large Kepa to Sir Titas.
QUEST_LV_0100_20150317_000291	Weird... That is not a type of monster you'd face in a place like this.{nl}It must be hard to travel around.
QUEST_LV_0100_20150317_000292	Assemble already?{nl}That's tough. There's still a pile of missions.
QUEST_LV_0100_20150317_000293	First, defeat the Hanamings around here.{nl}Then, collect their petals.
QUEST_LV_0100_20150317_000294	Even if this wasn't about the Revelators, but the goddesses returning instead,{nl}I wouldn't abandon my mission before it was over.
QUEST_LV_0100_20150317_000295	Yes. This will be enough.{nl}Here is a pill that will restore your stamina instantly. I have enough of it so I will give you this {nl}as a gift.
QUEST_LV_0100_20150317_000296	Stamina is consumed when you move.{nl}You can recover stamina by destroying a Tree Root Crystal or by resting.{nl}But you might not have time for that when you are being chased by monsters.{nl}That's when this pill comes in handy.
QUEST_LV_0100_20150317_000297	I heard news from my men and was becoming worried.{nl}All is well if it ended up good.
QUEST_LV_0100_20150317_000298	Klaipeda Resident
QUEST_LV_0100_20150317_000299	{nl}When do you think the goddess is coming back?{nl}Even if I ask the Revelators, all they say is that they must go to Klaipeda...
QUEST_LV_0100_20150317_000300	Are you a Revelator?{nl}Didn't the goddess appear in your dream?{nl}I heard so from the soldiers.
QUEST_LV_0100_20150317_000301	Trooper
QUEST_LV_0100_20150317_000302	I wonder what the goddesses are doing...
QUEST_LV_0100_20150317_000303	Thank you for making your way here.{nl}I am Uska, the Knight Commander in charge of Siauliai and Klaipeda.
QUEST_LV_0100_20150317_000304	The Bishop also dreamed of a revelation.{nl}He told me to send the Revelators to the Crystal Mine.{nl}
QUEST_LV_0100_20150317_000305	Let me know when you are ready to go to the Crystal Mine.{nl}I'll tell you the location and how to get in.
QUEST_LV_0100_20150317_000306	The bishop told us to send the Revelators to the Crystal Mine.{nl}He said the goddess told him to do so.{nl}
QUEST_LV_0100_20150317_000307	But the Miners' Village is at war with the Vubbes and its entrance is limited to authorized {nl}personnel only. Knight Aras is the one managing troops in the East Siauliai Woods. {nl}You should talk to him.
QUEST_LV_0100_20150317_000308	Monsters have been around for a long time, {nl}but they only started becoming violent four years ago. {nl}The ones that were most affected would be the plant types. They did not exist before.{nl}
QUEST_LV_0100_20150317_000309	Of course, beasts were no exception.{nl}I thought the end was near when monsters that seem to have fused with demons appeared.
QUEST_LV_0100_20150317_000310	Knight Aras
QUEST_LV_0100_20150317_000311	Aren't you hurt?{nl}I appreciate that you got rid of the Poata, because it was really reckless.
QUEST_LV_0100_20150317_000312	You want to get into the Crystal Mine?{nl}The Miners' Village is currently at war with the Vubbes and it's very dangerous,{nl}thus I cannot permit that. 
QUEST_LV_0100_20150317_000313	And our troops are in no condition to guard you.{nl}I'm sorry but you will have to go back.
QUEST_LV_0100_20150317_000314	If you can't defeat the Pokubus, you'll have to give up going into the Miners' Village.
QUEST_LV_0100_20150317_000315	Thank you.{nl}Do not worry, I'll keep my promise.
QUEST_LV_0100_20150317_000316	Outpost Sentinel
QUEST_LV_0100_20150317_000317	Although I'm worried about the situation in the Miners' Village, I'm not getting used to the {nl}constant fighting and resting. If only the Chupacabras could be dealt with to some degree, {nl}we would be much more well off.
QUEST_LV_0100_20150317_000318	Other monsters are also flooding into areas where Chupacabras live.{nl}Miners' Village is a problem on its own but there are just too many things to pay attention to.
QUEST_LV_0100_20150317_000319	Thank you.{nl}Your assistance really helps lift our spirits.
QUEST_LV_0100_20150317_000320	With your abilities, I have one more favor to ask.{nl}Can you help us drive out the Chupacabras in the supply camp too?
QUEST_LV_0100_20150317_000321	I'm worried for the Miners' Village, but the situation here isn't so good either. {nl}It'd be great if we could prepare some countermeasures before the number of monsters {nl}grow even further...
QUEST_LV_0100_20150317_000322	You're done already?{nl}I've never seen anyone as fast as you before.
QUEST_LV_0100_20150317_000323	I'm on a mission to find out the cause of the sudden increase in monsters in the Eastern Woods.{nl}I also act as the intermediary in supplying the Miners' Village.{nl}
QUEST_LV_0100_20150317_000324	There are other knights out in Miners' Village. {nl}Frankly, the battle here is taking longer than we thought, as we imagined the battle would {nl}end as soon as Aras was here.
QUEST_LV_0100_20150317_000325	Since you're going to help, please defeat the Giant Gray Chupacabras too.{nl}They are the culprits stealing our supplies.
QUEST_LV_0100_20150317_000326	Giant Gray Chupacabras should appear now that you have defeated the Chupacabras.{nl}Well then, thanks for assisting.
QUEST_LV_0100_20150317_000327	Thank you.{nl}Now I can finally get to work easily.
QUEST_LV_0100_20150317_000328	Finding the cause of the monsters is important,{nl}but I'm more worried about supplies not making it to the Miners' Village.
QUEST_LV_0100_20150317_000329	The movement of Weavers in the lower areas of the stream seems suspicious.{nl}Seems like they're trying to interfere with supplies to the Miners' Village.
QUEST_LV_0100_20150317_000330	We might have to give up our current supplies and support ourselves until the next batch of {nl}supplies arrive.
QUEST_LV_0100_20150317_000331	Thank you.{nl}With you helping us out like this, we will not be defeated.
QUEST_LV_0100_20150317_000332	Your next mission is to find the cause of the increasing number of monsters.{nl}Popolions have a big appetite, so I hope we can find a clue.
QUEST_LV_0100_20150317_000333	Although the Miners' Village is in trouble, given that the situation has{nl}reached the Eastern Woods, we can't assure the safety of Klaipeda.{nl}We hope the Miners' Village is putting up a good fight.
QUEST_LV_0100_20150317_000334	Operations Officer
QUEST_LV_0100_20150317_000335	Were you sent by Aras?{nl}This is a piece of Vubbe clothing. Ah... I see...
QUEST_LV_0100_20150317_000336	I think the Vubbes from the Miners' Village have made their way into the woods.{nl}Maybe that's also a reason behind the abnormal surge in monsters.{nl}
QUEST_LV_0100_20150317_000337	I better ask Aras to search for Vubbes in other regions too.{nl}In the meantime, I would like you to take a look at the upper areas.
QUEST_LV_0100_20150317_000338	We haven't searched the upper areas yet.{nl}Of course we should be sending troops, but I ask for your help as this is an urgent matter.
QUEST_LV_0100_20150317_000339	You saw a Vubbe Fighter but missed it?{nl}We also got a report of Vubbe Fighter appearing in the Southern area.{nl}
QUEST_LV_0100_20150317_000340	First, talk to the Search Scout by the bridge in the lower area of Bulves Farm.{nl}This will become a tedious, drawn out campaign if we let that Vubbe Fighter run loose.
QUEST_LV_0100_20150317_000341	So the Vubbe Fighters are the reason behind the growing number of monsters.{nl}Please find out how many Vubbe Fighters there are.{nl}
QUEST_LV_0100_20150317_000342	Under the circumstances, it makes sense that the monsters are controlled by the Vubbe Fighters.{nl}But deep down, you just don't want to believe it.
QUEST_LV_0100_20150317_000343	Following your report, there are no more Vubbe Fighters in these woods.{nl}
QUEST_LV_0100_20150317_000344	It appears the Vubbe Fighters have been defeated. {nl}I alerted the Search Scout at the Nudeges Felled Area.
QUEST_LV_0100_20150317_000345	Supply Soldier
QUEST_LV_0100_20150317_000346	We need Weaver Claws as a part of the supplies to be sent to Miners' Village, {nl}but we just don't have time to look for them. What do we do?
QUEST_LV_0100_20150317_000347	Actually, it doesn't make sense for the Supply Soldier to directly retrieve the supplies.{nl}It should have come straight from Klaipeda.
QUEST_LV_0100_20150317_000348	Thank you.{nl}Unexpected help always feels good.
QUEST_LV_0100_20150317_000349	As a matter of fact, everything would also be better if the Pokubus weren't around.{nl}We couldn't retrieve all the supplies with them running amok.
QUEST_LV_0100_20150317_000350	I don't know why they suddenly started to prey on the supplies.{nl}Could something be commanding them?
QUEST_LV_0100_20150317_000351	Thank you.{nl}I envy your ability.
QUEST_LV_0100_20150317_000352	Eastern Woods Search Scout
QUEST_LV_0100_20150317_000353	Oh, it's you.{nl}I have heard from the Operations Officer.{nl}
QUEST_LV_0100_20150317_000354	A Vubbe Fighter is hiding deep in the Nudeges Felled Area.{nl}We received orders to kill it, but it may be safer to wait for additional troops.
QUEST_LV_0100_20150317_000355	I'm just a Search Scout, but this was my first time seeing a Vubbe Fighter up close.
QUEST_LV_0100_20150317_000356	Amazing, you got rid of it by yourself?{nl}Report this to Aras, he'll be very pleased to hear this.
QUEST_LV_0100_20150317_000357	You really defeated the Vubbe Fighter alone!{nl}What a relief, now the monsters will stop growing in numbers.
QUEST_LV_0100_20150317_000358	Of course. As promised, I will grant you access to the Miners' Village.{nl}Please wait.
QUEST_LV_0100_20150317_000359	If you find any clues, let the Operations Officer in the northern area know about it.
QUEST_LV_0100_20150317_000360	The Miners' Village is in a dire situation.{nl}It'll take too long to organize the troops so please go ahead and support the Miners' Village.
QUEST_LV_0100_20150317_000361	They have low intelligence, but these monsters build groups and live as a community.{nl}They used to appear only occasionally in the deeper areas of the mines...{nl}Could they be expanding their forces?{nl}
QUEST_LV_0100_20150317_000362	Whatever the reason is, the Vubbes expanding their territory is a big problem.{nl}Monsters that lose their territory to the Vubbes will be forced to make their way into our base.
QUEST_LV_0100_20150317_000363	It's a single road from here on so you'll be able to find the people easily.{nl}
QUEST_LV_0100_20150317_000364	Oh, let me give you some helpful information in return for your help.{nl}The evidence of salvation that the Revelators are looking for can be found in the Closed Area.
QUEST_LV_0100_20150317_000365	One thing, there's something that keeps bothering me.{nl}A vague feeling of something alien.
